public_code,name,address,city,province,autonomous_community,postal_code,hospital_class,ownership,active
310121,Hospital Garcia Orcoyen,Calle Santa Soria 22 -,Estella-Lizarra,Navarra,C. Foral de Navarra,31200,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
310044,Hospital San Juan de Dios,Calle Beloso Alto 3 -,Pamplona/Iruña,Navarra,C. Foral de Navarra,31006,Hospitales Generales,Privados,N
310060,Clínica Universidad de Navarra,Avenida Pio Xia 36 -,Pamplona/Iruña,Navarra,C. Foral de Navarra,31008,Hospitales Generales,Privados,N
310057,Clínica Psiquiatrica Padre Menni,Calle Joaquín Beunza 45 -,Pamplona/Iruña,Navarra,C. Foral de Navarra,31014,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
310076,Clínica Arcángel San Miguel - Pamplona,Calle Beloso Alto 32 -,Pamplona/Iruña,Navarra,C. Foral de Navarra,31006,Hospitales Generales,Privados,N
310039,Centro San Francisco Javier,Avenida Villava 53 -,Pamplona/Iruña,Navarra,C. Foral de Navarra,31015,Hospitales de salud mental y tratamiento de toxicomanías,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
310150,Hospital Universitario de Navarra,Calle Irunlarrea 3 -,Pamplona/Iruña,Navarra,C. Foral de Navarra,31008,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
310137,Hospital Reina Sofia,Carretera Tarazona KM. 3 -,Tudela,Navarra,C. Foral de Navarra,31500,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
320126,Hospital Publico de Valdeorras,Avenida Conde de Fenosa 50,"Barco de Valdeorras, O",Ourense,Galicia,32300,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
320163,Clínica Santa Teresa,Calle Sáenz Diez 11,Ourense,Ourense,Galicia,32003,Hospitales Generales,Privados,N
320087,Centro Medico El Carmen,Avenida Habana (De La) 50,Ourense,Ourense,Galicia,32003,Hospitales Generales,Privados,N
320013,Complexo Hospitalario Universitario de Ourense,Calle Ramon Puga 52,Ourense,Ourense,Galicia,32005,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
120148,Instituto de Traumatología de Unión de Mutuas (Matepss Nº 267),Avenida Virgen de Lidón 67,Castelló de la Plana,Castellón,Comunidad Valenciana,12004,Hospitales especializados,Mútuas Colaboradoras con La Seguridad Social,N
120159,Hospital Rey D. Jaime,Calle Maria Rosa Molas 25,Castelló de la Plana,Castellón,Comunidad Valenciana,12004,Hospitales Generales,Privados,N
120043,Consorcio Hospitalario Provincial de Castellón,Avenida Doctor Clara 19,Castelló de la Plana,Castellón,Comunidad Valenciana,12002,Hospitales Generales,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N
120038,Hospital La Magdalena,Camino Collet 32,Castelló de la Plana,Castellón,Comunidad Valenciana,12004,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
120017,Hospital General Universitario de Castellón,Avenida Benicasim S/N,Castelló de la Plana,Castellón,Comunidad Valenciana,12004,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
120136,Hospital Universitario de La Plana,"Carretera Vila-Real A Borriana KM 0,5",Vila-real,Castellón,Comunidad Valenciana,12540,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
120115,Hospital Comarcal de Vinaros,Avenida Gil de Atrocillo S/N,Vinaròs,Castellón,Comunidad Valenciana,12500,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
130052,Hospital General La Mancha Centro,Avenida De La Constitución 3,Alcázar de San Juan,Ciudad Real,Castilla-La Mancha,13600,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
130049,Hospital Quironsalud Ciudad Real,Calle Alisos 19,Ciudad Real,Ciudad Real,Castilla-La Mancha,13002,Hospitales Generales,Privados,N
130034,Servicios Sanitarios y Asistenciales,Ronda Del Carmen S/Nº,Ciudad Real,Ciudad Real,Castilla-La Mancha,13002,Hospitales de salud mental y tratamiento de toxicomanías,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
130127,Hospital General Universitario de Ciudad Real,Calle Obispo Rafael Torija S/N,Ciudad Real,Ciudad Real,Castilla-La Mancha,13005,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
130065,Hospital Virgen de Altagracia,Avenida D. Emiliano Garcia Roldan 2,Manzanares,Ciudad Real,Castilla-La Mancha,13200,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
130071,Hospital Santa Barbara,Carretera Malagón S/Nº,Puertollano,Ciudad Real,Castilla-La Mancha,13500,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
130128,Hospital General de Tomelloso,Calle Vereda de Socuellamos S/N,Tomelloso,Ciudad Real,Castilla-La Mancha,13700,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
130087,Hospital General de Valdepeñas,Avenida De Los Estudiantes S/Nº,Valdepeñas,Ciudad Real,Castilla-La Mancha,13300,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
150341,Hospital Publico Virxe Da Xunqueira,Paseo Alcalde Pepe Sánchez 7,Cee,A Coruña,Galicia,15270,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
140116,Hospital Infanta Margarita,Avenida Góngora S/N,Cabra,Córdoba,Andalucía,14940,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
140082,Hospital San Juan de Dios de Córdoba,Avenida Del Brillante 106,Córdoba,Córdoba,Andalucía,14012,Hospitales Generales,Privados,N
140241,Hospital Quironsalud Córdoba,"Avenida Del Aeropuerto, S/N S/N",Córdoba,Córdoba,Andalucía,14004,Hospitales Generales,Privados,N
140076,Hospital Cruz Roja de Córdoba,Paseo De La Victoria S/N,Córdoba,Córdoba,Andalucía,14004,Hospitales Generales,Privados,N
140044,Hospital Materno - Infantil del H.U. Reina Sofia,Avenida Menéndez Pidal S/N,Córdoba,Córdoba,Andalucía,14004,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
140039,Hospital Los Morales,Carretera Los Molares S/N,Córdoba,Córdoba,Andalucía,14012,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
140060,Hospital Provincial,Avenida Menéndez Pidal S/N,Córdoba,Córdoba,Andalucía,14004,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
140230,Hospital Universitario Reina Sofia,Avenida Menéndez Pidal S/N,Córdoba,Córdoba,Andalucía,14004,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
140263,Hospital Palma del Rio,Avenida V Califa S/N,Córdoba,Córdoba,Andalucía,14700,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
140252,Hospital Centro de Andalucía,Calle Pontevedra 1,Lucena,Córdoba,Andalucía,14900,Hospitales Generales,Privados,N
140195,Hospital de Montilla,"Carretera Ctra. Montoro-Puente Genil, Km. 65,350 S/N",Montilla,Córdoba,Andalucía,14550,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
140229,Hospital de Alta Resolución Valle del Guadiato,Calle Paraje Cerro del Camello S/N,Peñarroya-Pueblonuevo,Córdoba,Andalucía,14200,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
140121,Hospital Valle de Los Pedroches,Calle Juan del Rey Calero S/N,Pozoblanco,Córdoba,Andalucía,14400,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
140218,Hospital de Alta Resolución de Puente Genil,Calle Burgos S/N,Puente Genil,Córdoba,Andalucía,14500,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
150063,Hospital Quironsalud A Coruña,Calle Londres 2,"Coruña, A",A Coruña,Galicia,15009,Hospitales Generales,Privados,N
150079,Hospital San Rafael,Lugar Jubias de Arriba 82,"Coruña, A",A Coruña,Galicia,15006,Hospitales Generales,Privados,N
150354,HM Modelo-Belen,Calle Virrey Osorio 30,"Coruña, A",A Coruña,Galicia,15011,Hospitales Generales,Privados,N
150050,Centro Oncoloxico de Galicia,Calle Doctor Camilo Veiras 1,"Coruña, A",A Coruña,Galicia,15009,Hospitales especializados,Privados,N
150011,Complexo Hospitalario Universitario A Coruña,Lugar Jubias de Arriba 84,"Coruña, A",A Coruña,Galicia,15006,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
150177,Hospital Ribera Juan Cardona,Calle Pardo Bazán S/N,Ferrol,A Coruña,Galicia,15406,Hospitales Generales,Privados,N
150130,Complexo Hospitalario Universitario de Ferrol,Avenida Residencia S/N,Ferrol,A Coruña,Galicia,15405,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
150308,Hestia La Robleda,Lugar Santiso S/N,"Pino, O",A Coruña,Galicia,15821,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
150336,Hospital Publico Da Barbanza,Lugar Salmon S/N,Ribeira,A Coruña,Galicia,15993,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
150365,Hospital HM Rosaleda-HM La Esperanza,Calle Santiago León de Caracas (De) 1,Santiago de Compostela,A Coruña,Galicia,15701,Hospitales Generales,Privados,N
150200,Complexo Hospitalario Universitario de Santiago,Calle Choupana (Da) S/N,Santiago de Compostela,A Coruña,Galicia,15706,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
160053,"Hospital Recoletas Cuenca, S.L.U.",Avenida De San Julián 1,Cuenca,Cuenca,Castilla-La Mancha,16003,Hospitales Generales,Privados,N
160014,Hospital Virgen de La Luz,Calle Hermandad Donantes de Sangre 1,Cuenca,Cuenca,Castilla-La Mancha,16002,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
170097,Clínica Salus Infirmorum,Paseo Mossen Lluis Constans 130,Banyoles,Girona,Cataluña,17820,Hospitales Generales,Privados,N
170237,Hospital Comarcal de Blanes,Carretera Acces Cala Sant Francesc 5,Blanes,Girona,Cataluña,17300,Hospitales Generales,Otras Entidades u o rganismos Públicos,N
170101,Hospital de Sant Jaume,Calle Jaume Arcelos 1,Blanes,Girona,Cataluña,17300,Hospitales de media y larga estancia,Otras Entidades u o rganismos Públicos,N
170118,Hospital de Campdevanol,Carretera De Gombren 20,Campdevànol,Girona,Cataluña,17530,Hospitales Generales,Privados,N
170123,Hospital de Figueres,Ronda Rector Arolas S/N,Figueres,Girona,Cataluña,17600,Hospitales Generales,Privados,N
170288,Centre Sociosanitari Bernat Jaume,Ronda Rector Arolas S/N,Figueres,Girona,Cataluña,17600,Hospitales de media y larga estancia,Privados,N
170139,Clínica Santa Creu,"Calle Pere Mii, 41",Figueres,Girona,Cataluña,17600,Hospitales Generales,Privados,N
170062,Clínica Quirúrgica Onyar,Calle Heroines de Santa Barbara 6,Girona,Girona,Cataluña,17004,Hospitales Generales,Privados,N
170059,Clínica Girona,Calle De Barcelona 204,Girona,Girona,Cataluña,17005,Hospitales Generales,Privados,N
170255,Hospital Sociosanitari Mutuam Girona,Avenida França 64,Girona,Girona,Cataluña,17007,Hospitales de media y larga estancia,Privados,N
170242,Residencia Geriátrica Maria Gay,Calle Portal Nou 12,Girona,Girona,Cataluña,17004,Hospitales de media y larga estancia,Privados,N
170031,Clínica Bofill,Ronda Sant Antoni Maria Claret 20,Girona,Girona,Cataluña,17002,Hospitales Generales,Privados,N
170299,Institut Catalá D'Oncologia Girona - Hospital Josep Trueta,Avenida França S/N,Girona,Girona,Cataluña,17007,Hospitales especializados,Otras Entidades u o rganismos Públicos,N
170221,Residencia de Gent Gran Puig D'En Roca,Calle Antoni Vares I Martinell 37,Girona,Girona,Cataluña,17007,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
170010,Hospital Universitari de Girona Dr. Josep Trueta,Avenida França S/N,Girona,Girona,Cataluña,17007,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
170160,Hospital Sociosanitari de Lloret de Mar,"Calle Vall de Venecia, 59",Lloret de Mar,Girona,Cataluña,17310,Hospitales de media y larga estancia,Otras Entidades u o rganismos Públicos,N
170176,Hospital D'Olot I Comarcal de La Garrotxa,Avenida Països Catalans 86,Olot,Girona,Cataluña,17800,Hospitales Generales,Privados,N
170195,Hospital de Palamós,Calle Hospital. 36,Palamós,Girona,Cataluña,17230,Hospitales Generales,Privados,N
170312,Centre Palamós Gent Gran,Calle Provença 36,Palamós,Girona,Cataluña,17230,Hospitales de media y larga estancia,Privados,N
170277,Centre Sociosanitari de Puigcerdà,Camino Antic de Llivia S/N,Puigcerdà,Girona,Cataluña,17520,Hospitales de media y larga estancia,Privados,N
170334,Hospital de Cerdanya / Hospital de Cerdagne,Camino D'Ur 31,Puigcerdà,Girona,Cataluña,17520,Hospitales Generales,Otras Entidades u o rganismos Públicos,N
170323,Centre Sociosanitari Parc Hospitalari Marti I Julia,Calle Dr. Castany S/N,Salt,Girona,Cataluña,17190,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
170216,Hospital Psiquiatric,"Calle Doctor Castany, S/N",Salt,Girona,Cataluña,17190,Hospitales de salud mental y tratamiento de toxicomanías,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
170301,Hospital Santa Caterina-Ias,Avenida Doctor Castany (P. H. Marti I Julia) 90,Salt,Girona,Cataluña,17190,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
180093,Hospital de Baza,"Carretera Murcia, Km. 1,6 S/N",Baza,Granada,Andalucía,18800,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
180074,Hospital de La Inmaculada Concepción,Calle Doctor Alejandro Otero 8,Granada,Granada,Andalucía,18004,Hospitales Generales,Privados,N
180146,Hospital Vithas Granada,Avenida Santa Maria de La Alhambra S/N,Granada,Granada,Andalucía,18008,Hospitales Generales,Privados,N
180055,Hospital San Rafael,Calle San Juan de Dios 19-23,Granada,Granada,Andalucía,18001,Hospitales Generales,Privados,N
180150,Hospital Universitario Clínico San Cecilio,Avenida De La Investigación S/N,Granada,Granada,Andalucía,18016,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
180042,Hospital de Neurotraumatologia y Rehabilitación del H.U. Virgen de Las Nieves,Carretera De Jaén S/N,Granada,Granada,Andalucía,18013,Hospitales especializados,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
180166,Hospital Materno-Infantil del H.U. Virgen de Las Nieves,Avenida De Las Fuerzas Armadas 2,Granada,Granada,Andalucía,18014,Hospitales especializados,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
180016,Hospital Universitario Virgen de Las Nieves,Avenida De Las Fuerzas Armadas 2,Granada,Granada,Andalucía,18014,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
180191,Hospital Doctor Oloriz,Avenida Dr. Oloriz 16,Granada,Granada,Andalucía,18012,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
180122,Hospital de Alta Resolución de Guadix,Avenida Mariana Pineda S/N,Guadix,Granada,Andalucía,18500,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
180133,Hospital de Alta Resolución de Loja,Avenida Tierno Galván S/N,Loja,Granada,Andalucía,18300,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
180107,Hospital Santa Ana,Avenida Enrique Martin Cuevas S/N,Motril,Granada,Andalucía,18600,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
190045,Clínica Doctor Sanz Vázquez,Paseo Doctor Fernandez Iparraguirre 6,Guadalajara,Guadalajara,Castilla-La Mancha,19001,Hospitales Generales,Privados,N
190030,Hospital La Antigua,Calle Constitución 18,Guadalajara,Guadalajara,Castilla-La Mancha,19003,Hospitales Generales,Privados,N
190077,Instituto de Enfermedades Neurológicas de Castilla-La Mancha,Paseo De La Estación 2,Guadalajara,Guadalajara,Castilla-La Mancha,19004,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
190019,Hospital Universitario de Guadalajara,Avenida Donantes de Sangre S/N,Guadalajara,Guadalajara,Castilla-La Mancha,19002,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
190061,U.R.R. de Enfermos Psíquicos Alcohete,Paseo Conde Romanones S/N S/N,Yebes,Guadalajara,Castilla-La Mancha,19141,Hospitales de salud mental y tratamiento de toxicomanías,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N
200198,Hospital Aita Menni,Barrio Gesalibar 15,Arrasate/Mondragón,Guipúzcoa,País Vasco,20509,Hospitales de salud mental y tratamiento de toxicomanías,Organizaciones No Gubernamentales,N
200202,Hospital Psiquiátrico San Juan de Dios,Barrio Gesalibar 14,Arrasate/Mondragón,Guipúzcoa,País Vasco,20509,Hospitales de salud mental y tratamiento de toxicomanías,Organizaciones No Gubernamentales,N
200185,Organización Sanitaria Integrada Debagoiena,Avenida Nafarroa 16,Arrasate/Mondragón,Guipúzcoa,País Vasco,20500,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
200271,Hospital San Juan de Dios Donostia,Camino San Juan de Dios 12,Donostia/San Sebastián,Guipúzcoa,País Vasco,20009,Hospitales de salud mental y tratamiento de toxicomanías,Organizaciones No Gubernamentales,N
200049,Mutualia Clínica Pakea,Paseo Arriola 26,Donostia/San Sebastián,Guipúzcoa,País Vasco,20018,Hospitales especializados,Mútuas Colaboradoras con La Seguridad Social,N
200071,Hospital Ricardo Bermingham,"Camino Los Pinos, Camino/Bidea 35",Donostia/San Sebastián,Guipúzcoa,País Vasco,20018,Hospitales de media y larga estancia,Privados,N
200104,Policlínica Gipuzkoa,Paseo Miramón 174,Donostia/San Sebastián,Guipúzcoa,País Vasco,20014,Hospitales Generales,Privados,N
200132,Fundacion Onkologikoa Fundazioa,Paseo Doctor Begiristain 121,Donostia/San Sebastián,Guipúzcoa,País Vasco,20014,Hospitales especializados,Privados,N
200261,Hospital Universitario Donostia,Paseo Doctor Begiristain 109,Donostia/San Sebastián,Guipúzcoa,País Vasco,20014,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
200163,Hospital Bidasoa (Osi Bidasoa),Barrio Jaitzubia 154,Hondarribia,Guipúzcoa,País Vasco,20280,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
200258,Hospital de Mendaro (Osi Bajo Deba),Calle Mendarozabal 2,Mendaro,Guipúzcoa,País Vasco,20850,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
200219,Clínica Santa Maria de La Asunción (Inviza S. A.),Cuesta Izaskungo Aldapa 9,Tolosa,Guipúzcoa,País Vasco,20400,Hospitales Generales,Privados,N
200230,"Sanatorio Usurbil, S. L.","Barrio Urdaiaga, Barrio/Auzoa 48",Usurbil,Guipúzcoa,País Vasco,20170,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
200245,Hospital de Zumarraga (Osi Goierri - Alto Urola),Grupo Argixao 1,Zumarraga,Guipúzcoa,País Vasco,20700,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
210084,Clínica Los Naranjos,Paseo De Los Naranjos 1,Huelva,Huelva,Andalucía,21004,Hospitales Generales,Privados,N
210137,Hospital Quironsalud Huelva,Calle Punta Umbría 8,Huelva,Huelva,Andalucía,21002,Hospitales Generales,Privados,N
210025,Hospital Infanta Elena,Calle Dr. Pedro Naranjo Rodríguez S/N,Huelva,Huelva,Andalucía,21007,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
210123,Hospital Universitario Juan Ramon Jimenez,Ronda Exterior Norte S/N,Huelva,Huelva,Andalucía,21005,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
210031,Hospital Vázquez Diaz,Carretera Sevilla-Huelva S/N,Huelva,Huelva,Andalucía,21005,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
210148,Hospital Virgen de La Bella,"Avenida Las Rosas, S/N S/N",Lepe,Huelva,Andalucía,21440,Hospitales Generales,Privados,N
210097,Hospital de Riotinto,Avenida La Esquila 5,Minas de Riotinto,Huelva,Andalucía,21660,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
220054,Hospital de Barbastro,Carretera Nacional 240 S/N,Barbastro,Huesca,Aragón,22300,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
220105,Centro Sanitario Bajo Cinca-Baix Cinca,Calle Hermana Andresa 2,Fraga,Huesca,Aragón,22520,Otros Centros con Internamiento,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
220041,Hospital Viamed Santiago,Calle Sariñena 12,Huesca,Huesca,Aragón,22004,Hospitales Generales,Privados,N
220020,Centro de Rehabilitación Psicosocial Santo Cristo de Los Milagros,"Carretera Arguis KM 2,5",Huesca,Huesca,Aragón,22006,Hospitales de salud mental y tratamiento de toxicomanías,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
220015,Hospital Universitario San Jorge,Avenida Martínez de Velasco 36,Huesca,Huesca,Aragón,22004,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
220036,Hospital Sagrado Corazón de Jesús,Paseo Lucas Mallada 22,Huesca,Huesca,Aragón,22006,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
220089,Hospital de Jaca Salud,Carretera Rapitan S/N,Jaca,Huesca,Aragón,22700,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
230184,Hospital de Alta Resolución de Alcalá La Real,Avenida De Iberoamérica S/N,Alcalá la Real,Jaén,Andalucía,23680,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
230173,Hospital de Alta Resolución de Alcaudete,Camino Viejo de La Fuensanta 2,Alcaudete,Jaén,Andalucía,23660,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
230145,Hospital Alto Guadalquivir,Avenida Blas Infante S/N,Andújar,Jaén,Andalucía,23740,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
230206,Centro Hospitalario de Alta Resolución de Cazorla,Carretera A-319 Cazorla-Peal del Becerro S/N,Cazorla,Jaén,Andalucía,23470,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
230217,Hospital Metropolitano de Jaén,Carretera Córdoba-Valencia S/N,Jaén,Jaén,Andalucía,23005,Hospitales Generales,Privados,N
230063,Clínica Cristo Rey,Paseo La Estación 40,Jaén,Jaén,Andalucía,23008,Hospitales Generales,Privados,N
230195,Hospital Puerta de Andalucía,Carretera Carretera Bailen-Motril S/N,Jaén,Jaén,Andalucía,23009,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
230026,Hospital Doctor Sagaz,Carretera Del Neveral S/N,Jaén,Jaén,Andalucía,23004,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
230151,Hospital Materno-Infantil del H.U. de Jaén,Avenida Del Ejercito Español 10,Jaén,Jaén,Andalucía,23007,Hospitales especializados,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
230047,Hospital Neurotraumatologico del H.U. de Jaén,Carretera Bailen Motril S/N,Jaén,Jaén,Andalucía,23007,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
230011,Hospital Universitario de Jaén,Avenida Ejercito Español 10,Jaén,Jaén,Andalucía,23007,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
230079,Hospital San Agustín,Avenida San Cristóbal S/N,Linares,Jaén,Andalucía,23700,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
230162,Hospital de Alta Resolución Sierra de Segura,"Carretera Puente Genave - La Puerta de Segura, Km. 0,300 S/N",Puente de Génave,Jaén,Andalucía,23350,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
230098,Hospital San Juan de La Cruz,Carretera De Linares S/N,Úbeda,Jaén,Andalucía,23400,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
240055,HM Regla,Calle Cardenal Landázuri 2,León,León,Castilla y León,24003,Hospitales Generales,Organizaciones No Gubernamentales,N
240074,Hospital HM San Francisco,Calle Marqueses de San Isidro 11,León,León,Castilla y León,24004,Hospitales Generales,Privados,N
240021,Hospital Monte San Isidro. Complejo Asistencial Universitario de León.,"Carretera Nacional N-630, Km140 S/N",León,León,Castilla y León,24008,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
240016,Hospital de León. Complejo Asistencial Universitario de León.,Calle Altos de Nava S/N S/N,León,León,Castilla y León,24080,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
240093,Hospital Santa Isabel. Complejo Asistencial Universitario de León.,Avenida De Madrid 118,León,León,Castilla y León,24080,Hospitales de salud mental y tratamiento de toxicomanías,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
240140,Hospital de La Reina,Calle Hospital 28,Ponferrada,León,Castilla y León,24401,Hospitales Generales,Organizaciones No Gubernamentales,N
240212,Clínica Ponferrada Recoletas,Camino De Santiago 101,Ponferrada,León,Castilla y León,24404,Hospitales Generales,Privados,N
240135,Hospital El Bierzo,Calle Médicos Sin Fronteras 7,Ponferrada,León,Castilla y León,24404,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
240188,Hospital San Juan de Dios León,Avenida San Ignacio de Loyola 73,San Andrés del Rabanedo,León,Castilla y León,24010,Hospitales Generales,Organizaciones No Gubernamentales,N
240220,Hospital Valle de Laciana,Avenida De Asturias Sn S/N,Villablino,León,Castilla y León,24100,Hospitales de media y larga estancia,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N
250210,Sant Joan de Deu Terres de Lleida,Carretera N-240 .,Almacelles,Lleida,Cataluña,25100,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
250175,Residencia Terraferma,Calle Partida del Grao S/N,Alpicat,Lleida,Cataluña,25110,Hospitales de media y larga estancia,Privados,N
250169,Hestia Balaguer.,Calle Gregori Gallego 22-28,Balaguer,Lleida,Cataluña,25600,Hospitales de media y larga estancia,Privados,N
250254,Acompanya'M Lleida,Transversal D'Extremadura 13,Lleida,Lleida,Cataluña,25001,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
250243,Avantmedic,Calle Alfred Pereña 10,Lleida,Lleida,Cataluña,25008,Otros Centros con Internamiento,Privados,N
250061,Clínica Mi Nova Aliança,Avenida Enric Prat de La Riba 79-81,Lleida,Lleida,Cataluña,25004,Hospitales Generales,Privados,N
250232,Hospital Sant Joan de Deu Lleida,Avenida Canadenca 28,Lleida,Lleida,Cataluña,25001,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
250077,Clínica Psiquiatrica Bellavista,Avenida Rovira Roure 116,Lleida,Lleida,Cataluña,25198,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
250045,Vithas Hospital Montserrat,Calle Bisbe Torres 13,Lleida,Lleida,Cataluña,25002,Hospitales Generales,Privados,N
250058,"Clínica Perpetuo Socorro de Lérida, Grupo Ha, Slu",Calle Bisbe Messeguer 3,Lleida,Lleida,Cataluña,25003,Hospitales Generales,Privados,N
250209,Hospital Jaume Nadal Meroles,Calle Academia 41,Lleida,Lleida,Cataluña,25002,Hospitales de media y larga estancia,Otras Entidades u o rganismos Públicos,N
